"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Tipus_Vehicle","Index_Motoritzacio"
2021,2,"Eixample",6,"la Sagrada Família",22,"Turismes","254.46"
2021,2,"Eixample",6,"la Sagrada Família",23,"Turismes","302.68"
2021,2,"Eixample",6,"la Sagrada Família",24,"Turismes","256.03"
2021,2,"Eixample",6,"la Sagrada Família",25,"Turismes","248.28"
2021,2,"Eixample",6,"la Sagrada Família",26,"Turismes","242.77"
2021,2,"Eixample",6,"la Sagrada Família",27,"Turismes","256.73"
2021,2,"Eixample",6,"la Sagrada Família",28,"Turismes","256.09"
2021,2,"Eixample",6,"la Sagrada Família",29,"Turismes","254.12"
2021,2,"Eixample",6,"la Sagrada Família",30,"Turismes","211.85"
2021,2,"Eixample",6,"la Sagrada Família",31,"Turismes","273.34"
2021,2,"Eixample",6,"la Sagrada Família",32,"Turismes","258.47"
2021,2,"Eixample",6,"la Sagrada Família",33,"Turismes","238.95"
2021,2,"Eixample",6,"la Sagrada Família",34,"Turismes","231.92"
2021,2,"Eixample",6,"la Sagrada Família",35,"Turismes","250.77"
2021,2,"Eixample",6,"la Sagrada Família",36,"Turismes","301.09"
2021,2,"Eixample",6,"la Sagrada Família",37,"Turismes","279.34"
2021,2,"Eixample",6,"la Sagrada Família",38,"Turismes","284.80"
2021,2,"Eixample",6,"la Sagrada Família",39,"Turismes","224.87"
2021,2,"Eixample",6,"la Sagrada Família",40,"Turismes","218.11"
2021,2,"Eixample",6,"la Sagrada Família",41,"Turismes","260.87"
2021,2,"Eixample",6,"la Sagrada Família",42,"Turismes","320.59"
2021,2,"Eixample",6,"la Sagrada Família",43,"Turismes","256.95"
2021,2,"Eixample",6,"la Sagrada Família",44,"Turismes","274.18"
2021,2,"Eixample",6,"la Sagrada Família",45,"Turismes","274.37"
2021,2,"Eixample",6,"la Sagrada Família",46,"Turismes","216.66"
2021,2,"Eixample",6,"la Sagrada Família",47,"Turismes","261.47"
2021,2,"Eixample",6,"la Sagrada Família",48,"Turismes","227.69"
2021,2,"Eixample",6,"la Sagrada Família",49,"Turismes","227.51"
2021,2,"Eixample",6,"la Sagrada Família",50,"Turismes","261.66"
2021,2,"Eixample",6,"la Sagrada Família",51,"Turismes","228.51"
2021,2,"Eixample",6,"la Sagrada Família",52,"Turismes","260.46"
2021,2,"Eixample",6,"la Sagrada Família",53,"Turismes","230.32"
2021,2,"Eixample",6,"la Sagrada Família",54,"Turismes","260.24"
2021,2,"Eixample",7,"la Dreta de l'Eixample",55,"Turismes","245.24"
2021,2,"Eixample",7,"la Dreta de l'Eixample",56,"Turismes","237.80"
2021,2,"Eixample",7,"la Dreta de l'Eixample",57,"Turismes","287.18"
2021,2,"Eixample",7,"la Dreta de l'Eixample",58,"Turismes","276.89"
2021,2,"Eixample",7,"la Dreta de l'Eixample",59,"Turismes","274.96"
2021,2,"Eixample",7,"la Dreta de l'Eixample",60,"Turismes","271.00"
2021,2,"Eixample",7,"la Dreta de l'Eixample",61,"Turismes","281.32"
2021,2,"Eixample",7,"la Dreta de l'Eixample",62,"Turismes","309.04"
2021,2,"Eixample",7,"la Dreta de l'Eixample",63,"Turismes","368.07"
2021,2,"Eixample",7,"la Dreta de l'Eixample",64,"Turismes","348.31"
2021,2,"Eixample",7,"la Dreta de l'Eixample",65,"Turismes","250.80"
2021,2,"Eixample",7,"la Dreta de l'Eixample",66,"Turismes","308.58"
2021,2,"Eixample",7,"la Dreta de l'Eixample",67,"Turismes","254.97"
2021,2,"Eixample",7,"la Dreta de l'Eixample",68,"Turismes","270.67"
2021,2,"Eixample",7,"la Dreta de l'Eixample",69,"Turismes","322.65"
2021,2,"Eixample",7,"la Dreta de l'Eixample",70,"Turismes","334.37"
2021,2,"Eixample",7,"la Dreta de l'Eixample",71,"Turismes","336.65"
2021,2,"Eixample",7,"la Dreta de l'Eixample",72,"Turismes","360.23"
2021,2,"Eixample",7,"la Dreta de l'Eixample",73,"Turismes","275.76"
2021,2,"Eixample",7,"la Dreta de l'Eixample",74,"Turismes","317.23"
2021,2,"Eixample",7,"la Dreta de l'Eixample",75,"Turismes","304.38"
2021,2,"Eixample",7,"la Dreta de l'Eixample",76,"Turismes","339.53"
2021,2,"Eixample",7,"la Dreta de l'Eixample",77,"Turismes","493.06"
2021,2,"Eixample",7,"la Dreta de l'Eixample",78,"Turismes","606.83"
2021,2,"Eixample",7,"la Dreta de l'Eixample",79,"Turismes","650.50"
2021,2,"Eixample",7,"la Dreta de l'Eixample",80,"Turismes","487.12"
2021,2,"Eixample",7,"la Dreta de l'Eixample",81,"Turismes","529.14"
2021,2,"Eixample",7,"la Dreta de l'Eixample",82,"Turismes","501.66"
2021,2,"Eixample",7,"la Dreta de l'Eixample",83,"Turismes","656.72"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Turismes","300.10"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Turismes","444.60"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Turismes","375.61"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Turismes","245.77"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Turismes","319.11"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Turismes","286.59"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Turismes","235.53"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Turismes","257.23"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Turismes","186.76"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Turismes","259.08"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Turismes","283.27"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Turismes","262.61"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Turismes","245.13"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"Turismes","243.54"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,"Turismes","261.01"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,"Turismes","245.32"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,"Turismes","315.40"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"Turismes","249.89"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,"Turismes","290.49"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,"Turismes","253.21"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,"Turismes","281.73"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,"Turismes","247.40"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,"Turismes","320.06"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,"Turismes","335.55"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Turismes","360.10"
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,"Turismes","340.61"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,"Turismes","270.87"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Turismes","282.05"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"Turismes","393.40"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Turismes","393.93"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Turismes","263.85"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Turismes","240.74"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Turismes","325.91"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Turismes","339.09"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Turismes","391.22"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"Turismes","327.57"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Turismes","316.42"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"Turismes","334.68"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Turismes","339.69"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Turismes","252.89"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"Turismes","369.55"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Turismes","301.07"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Turismes","345.53"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Turismes","297.13"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"Turismes","232.86"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"Turismes","325.20"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"Turismes","378.50"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"Turismes","277.34"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"Turismes","339.98"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"Turismes","315.35"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"Turismes","289.58"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"Turismes","234.86"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"Turismes","295.96"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Turismes","245.28"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"Turismes","271.66"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"Turismes","238.97"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"Turismes","278.75"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Turismes","264.41"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"Turismes","213.69"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"Turismes","276.93"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"Turismes","226.28"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Turismes","261.29"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"Turismes","296.64"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"Turismes","244.06"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"Turismes","298.57"
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Turismes","226.85"
2021,2,"Eixample",10,"Sant Antoni",150,"Turismes","253.40"
2021,2,"Eixample",10,"Sant Antoni",151,"Turismes","229.90"
2021,2,"Eixample",10,"Sant Antoni",152,"Turismes","299.36"
2021,2,"Eixample",10,"Sant Antoni",153,"Turismes","293.32"
2021,2,"Eixample",10,"Sant Antoni",154,"Turismes","251.15"
2021,2,"Eixample",10,"Sant Antoni",155,"Turismes","228.33"
2021,2,"Eixample",10,"Sant Antoni",156,"Turismes","288.30"
2021,2,"Eixample",10,"Sant Antoni",157,"Turismes","212.82"
2021,2,"Eixample",10,"Sant Antoni",158,"Turismes","256.07"
2021,2,"Eixample",10,"Sant Antoni",159,"Turismes","234.31"
2021,2,"Eixample",10,"Sant Antoni",160,"Turismes","261.92"
2021,2,"Eixample",10,"Sant Antoni",161,"Turismes","214.52"
2021,2,"Eixample",10,"Sant Antoni",162,"Turismes","193.32"
2021,2,"Eixample",10,"Sant Antoni",163,"Turismes","258.54"
2021,2,"Eixample",10,"Sant Antoni",164,"Turismes","242.67"
2021,2,"Eixample",10,"Sant Antoni",165,"Turismes","230.77"
2021,2,"Eixample",10,"Sant Antoni",166,"Turismes","225.11"
2021,2,"Eixample",10,"Sant Antoni",167,"Turismes","260.81"
2021,2,"Eixample",10,"Sant Antoni",168,"Turismes","212.47"
2021,2,"Eixample",10,"Sant Antoni",169,"Turismes","190.23"
2021,2,"Eixample",10,"Sant Antoni",170,"Turismes","221.22"
2021,2,"Eixample",10,"Sant Antoni",171,"Turismes","200.24"
2021,2,"Eixample",10,"Sant Antoni",172,"Turismes","203.00"
2021,2,"Eixample",10,"Sant Antoni",173,"Turismes","245.27"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Turismes","215.93"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Turismes","215.41"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Turismes","178.61"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Turismes","228.75"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Turismes","254.77"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Turismes","215.30"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Turismes","202.00"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Turismes","199.15"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Turismes","226.28"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Turismes","175.04"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Turismes","169.11"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Turismes","192.63"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Turismes","185.23"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Turismes","156.68"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Turismes","159.63"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Turismes","157.27"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Turismes","161.18"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Turismes","185.12"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Turismes","204.02"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Turismes","316.75"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Turismes","258.60"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Turismes","215.66"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Turismes","200.41"
2021,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Turismes","247.96"
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Turismes","2119.47"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Turismes","363.55"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Turismes","282.47"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Turismes","268.39"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",29,"Turismes","258.06"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Turismes","339.67"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Turismes","336.37"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Turismes","257.58"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Turismes","210.88"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Turismes","316.41"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Turismes","320.65"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Turismes","297.96"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",37,"Turismes","325.22"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Turismes","314.20"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",39,"Turismes","217.73"
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Turismes","376.53"
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Turismes","268.71"
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Turismes","270.89"
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Turismes","266.38"
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Turismes","241.38"
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Turismes","277.36"
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Turismes","312.90"
2021,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Turismes","241.79"
2021,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Turismes","348.91"
2021,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Turismes","252.86"
2021,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Turismes","229.60"
2021,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Turismes","201.12"
2021,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Turismes","203.77"
2021,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Turismes","202.26"
2021,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Turismes","300.98"
2021,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Turismes","244.61"
2021,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Turismes","291.18"
2021,3,"Sants-Montjuïc",16,"la Bordeta",57,"Turismes","275.58"
2021,3,"Sants-Montjuïc",16,"la Bordeta",58,"Turismes","239.24"
2021,3,"Sants-Montjuïc",16,"la Bordeta",59,"Turismes","256.43"
2021,3,"Sants-Montjuïc",16,"la Bordeta",60,"Turismes","272.40"
2021,3,"Sants-Montjuïc",16,"la Bordeta",61,"Turismes","215.79"
2021,3,"Sants-Montjuïc",16,"la Bordeta",62,"Turismes","263.64"
2021,3,"Sants-Montjuïc",16,"la Bordeta",63,"Turismes","213.26"
2021,3,"Sants-Montjuïc",16,"la Bordeta",64,"Turismes","375.10"
2021,3,"Sants-Montjuïc",16,"la Bordeta",65,"Turismes","323.66"
2021,3,"Sants-Montjuïc",16,"la Bordeta",66,"Turismes","279.24"
2021,3,"Sants-Montjuïc",16,"la Bordeta",67,"Turismes","288.39"
2021,3,"Sants-Montjuïc",16,"la Bordeta",68,"Turismes","247.88"
2021,3,"Sants-Montjuïc",16,"la Bordeta",69,"Turismes","298.49"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Turismes","251.85"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Turismes","200.15"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Turismes","222.53"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",73,"Turismes","264.09"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",74,"Turismes","252.47"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",75,"Turismes","258.56"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",76,"Turismes","248.64"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",77,"Turismes","251.12"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",78,"Turismes","222.60"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",79,"Turismes","213.46"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",80,"Turismes","263.47"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",81,"Turismes","262.84"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",82,"Turismes","291.12"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",83,"Turismes","292.89"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",84,"Turismes","326.03"
2021,3,"Sants-Montjuïc",17,"Sants - Badal",85,"Turismes","258.99"
2021,3,"Sants-Montjuïc",18,"Sants",86,"Turismes","361.00"
2021,3,"Sants-Montjuïc",18,"Sants",87,"Turismes","291.55"
2021,3,"Sants-Montjuïc",18,"Sants",88,"Turismes","263.85"
2021,3,"Sants-Montjuïc",18,"Sants",89,"Turismes","285.49"
2021,3,"Sants-Montjuïc",18,"Sants",90,"Turismes","256.51"
2021,3,"Sants-Montjuïc",18,"Sants",91,"Turismes","255.22"
2021,3,"Sants-Montjuïc",18,"Sants",92,"Turismes","272.20"
2021,3,"Sants-Montjuïc",18,"Sants",93,"Turismes","302.59"
2021,3,"Sants-Montjuïc",18,"Sants",94,"Turismes","214.63"
2021,3,"Sants-Montjuïc",18,"Sants",95,"Turismes","239.29"
2021,3,"Sants-Montjuïc",18,"Sants",96,"Turismes","223.41"
2021,3,"Sants-Montjuïc",18,"Sants",97,"Turismes","172.19"
2021,3,"Sants-Montjuïc",18,"Sants",98,"Turismes","206.23"
2021,3,"Sants-Montjuïc",18,"Sants",99,"Turismes","199.39"
2021,3,"Sants-Montjuïc",18,"Sants",100,"Turismes","195.03"
2021,3,"Sants-Montjuïc",18,"Sants",101,"Turismes","68.29"
2021,3,"Sants-Montjuïc",18,"Sants",102,"Turismes","236.02"
2021,3,"Sants-Montjuïc",18,"Sants",103,"Turismes","267.42"
2021,3,"Sants-Montjuïc",18,"Sants",104,"Turismes","227.11"
2021,3,"Sants-Montjuïc",18,"Sants",105,"Turismes","204.03"
2021,3,"Sants-Montjuïc",18,"Sants",106,"Turismes","206.60"
2021,3,"Sants-Montjuïc",18,"Sants",107,"Turismes","270.02"
2021,3,"Sants-Montjuïc",18,"Sants",108,"Turismes","242.19"
2021,3,"Sants-Montjuïc",18,"Sants",109,"Turismes","249.19"
2021,3,"Sants-Montjuïc",18,"Sants",110,"Turismes","281.98"
2021,3,"Sants-Montjuïc",18,"Sants",111,"Turismes","264.09"
2021,3,"Sants-Montjuïc",18,"Sants",112,"Turismes","288.58"
2021,3,"Sants-Montjuïc",18,"Sants",113,"Turismes","309.03"
2021,3,"Sants-Montjuïc",18,"Sants",114,"Turismes","328.11"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",211,"Turismes","295.00"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Turismes","256.78"
2021,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Turismes","230.77"
2021,4,"Les Corts",19,"les Corts",1,"Turismes","286.17"
