"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Tipus_Vehicle","Index_Motoritzacio"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Turismes","295.59"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"Turismes","415.55"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Turismes","412.49"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Turismes","275.78"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Turismes","243.56"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Turismes","326.55"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Turismes","365.01"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Turismes","392.90"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"Turismes","332.81"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Turismes","324.37"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"Turismes","553.43"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Turismes","350.93"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Turismes","259.64"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"Turismes","383.69"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Turismes","300.00"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Turismes","384.78"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Turismes","316.57"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"Turismes","241.59"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"Turismes","325.93"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"Turismes","383.03"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"Turismes","301.27"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"Turismes","321.15"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"Turismes","333.73"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"Turismes","300.54"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"Turismes","232.13"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"Turismes","286.80"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Turismes","254.39"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"Turismes","284.11"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"Turismes","246.69"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"Turismes","281.64"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Turismes","254.93"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"Turismes","226.64"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"Turismes","288.10"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"Turismes","218.99"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Turismes","261.38"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"Turismes","304.83"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"Turismes","249.31"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"Turismes","288.68"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Turismes","217.53"
2019,2,"Eixample",10,"Sant Antoni",150,"Turismes","249.84"
2019,2,"Eixample",10,"Sant Antoni",151,"Turismes","236.77"
2019,2,"Eixample",10,"Sant Antoni",152,"Turismes","311.96"
2019,2,"Eixample",10,"Sant Antoni",153,"Turismes","318.94"
2019,2,"Eixample",10,"Sant Antoni",154,"Turismes","247.23"
2019,2,"Eixample",10,"Sant Antoni",155,"Turismes","239.85"
2019,2,"Eixample",10,"Sant Antoni",156,"Turismes","312.06"
2019,2,"Eixample",10,"Sant Antoni",157,"Turismes","208.60"
2019,2,"Eixample",10,"Sant Antoni",158,"Turismes","269.39"
2019,2,"Eixample",10,"Sant Antoni",159,"Turismes","255.53"
2019,2,"Eixample",10,"Sant Antoni",160,"Turismes","259.17"
2019,2,"Eixample",10,"Sant Antoni",161,"Turismes","218.18"
2019,2,"Eixample",10,"Sant Antoni",162,"Turismes","191.21"
2019,2,"Eixample",10,"Sant Antoni",163,"Turismes","276.96"
2019,2,"Eixample",10,"Sant Antoni",164,"Turismes","236.07"
2019,2,"Eixample",10,"Sant Antoni",165,"Turismes","235.64"
2019,2,"Eixample",10,"Sant Antoni",166,"Turismes","229.72"
2019,2,"Eixample",10,"Sant Antoni",167,"Turismes","269.84"
2019,2,"Eixample",10,"Sant Antoni",168,"Turismes","228.41"
2019,2,"Eixample",10,"Sant Antoni",169,"Turismes","197.18"
2019,2,"Eixample",10,"Sant Antoni",170,"Turismes","220.77"
2019,2,"Eixample",10,"Sant Antoni",171,"Turismes","228.46"
2019,2,"Eixample",10,"Sant Antoni",172,"Turismes","219.40"
2019,2,"Eixample",10,"Sant Antoni",173,"Turismes","258.92"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Turismes","230.95"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Turismes","221.35"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Turismes","189.73"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Turismes","232.45"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Turismes","252.80"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Turismes","207.59"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Turismes","195.51"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Turismes","195.93"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Turismes","226.90"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Turismes","173.49"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Turismes","167.39"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Turismes","188.58"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Turismes","189.59"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Turismes","155.54"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Turismes","164.86"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Turismes","159.34"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Turismes","182.15"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Turismes","197.01"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Turismes","203.50"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Turismes","338.64"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Turismes","267.74"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Turismes","221.26"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Turismes","202.37"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Turismes","229.78"
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Turismes","3241.03"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Turismes","420.21"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Turismes","285.07"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Turismes","422.41"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",29,"Turismes","248.29"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Turismes","333.54"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Turismes","331.72"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Turismes","292.34"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Turismes","231.09"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Turismes","324.24"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Turismes","322.40"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Turismes","315.14"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",37,"Turismes","325.62"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Turismes","315.26"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",39,"Turismes","232.80"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Turismes","371.22"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Turismes","251.24"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Turismes","266.62"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Turismes","254.24"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Turismes","244.82"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Turismes","280.98"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Turismes","318.28"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Turismes","247.51"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Turismes","353.51"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Turismes","264.81"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Turismes","217.86"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Turismes","212.38"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Turismes","217.56"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Turismes","208.07"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Turismes","286.44"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Turismes","271.99"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Turismes","342.76"
2019,3,"Sants-Montjuïc",16,"la Bordeta",57,"Turismes","276.27"
2019,3,"Sants-Montjuïc",16,"la Bordeta",58,"Turismes","247.18"
2019,3,"Sants-Montjuïc",16,"la Bordeta",59,"Turismes","255.40"
2019,3,"Sants-Montjuïc",16,"la Bordeta",60,"Turismes","291.31"
2019,3,"Sants-Montjuïc",16,"la Bordeta",61,"Turismes","218.15"
2019,3,"Sants-Montjuïc",16,"la Bordeta",62,"Turismes","259.33"
2019,3,"Sants-Montjuïc",16,"la Bordeta",63,"Turismes","227.88"
2019,3,"Sants-Montjuïc",16,"la Bordeta",64,"Turismes","383.69"
2019,3,"Sants-Montjuïc",16,"la Bordeta",65,"Turismes","335.51"
2019,3,"Sants-Montjuïc",16,"la Bordeta",66,"Turismes","289.79"
2019,3,"Sants-Montjuïc",16,"la Bordeta",67,"Turismes","310.93"
2019,3,"Sants-Montjuïc",16,"la Bordeta",68,"Turismes","271.71"
2019,3,"Sants-Montjuïc",16,"la Bordeta",69,"Turismes","317.84"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Turismes","283.37"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Turismes","205.77"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Turismes","242.77"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",73,"Turismes","272.95"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",74,"Turismes","258.76"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",75,"Turismes","260.59"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",76,"Turismes","260.66"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",77,"Turismes","254.78"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",78,"Turismes","233.64"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",79,"Turismes","220.15"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",80,"Turismes","269.86"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",81,"Turismes","300.72"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",82,"Turismes","297.78"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",83,"Turismes","299.78"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",84,"Turismes","345.04"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",85,"Turismes","269.20"
2019,3,"Sants-Montjuïc",18,"Sants",86,"Turismes","391.80"
2019,3,"Sants-Montjuïc",18,"Sants",87,"Turismes","292.23"
2019,3,"Sants-Montjuïc",18,"Sants",88,"Turismes","275.48"
2019,3,"Sants-Montjuïc",18,"Sants",89,"Turismes","291.80"
2019,3,"Sants-Montjuïc",18,"Sants",90,"Turismes","277.94"
2019,3,"Sants-Montjuïc",18,"Sants",91,"Turismes","269.10"
2019,3,"Sants-Montjuïc",18,"Sants",92,"Turismes","271.92"
2019,3,"Sants-Montjuïc",18,"Sants",93,"Turismes","306.88"
2019,3,"Sants-Montjuïc",18,"Sants",94,"Turismes","247.68"
2019,3,"Sants-Montjuïc",18,"Sants",95,"Turismes","230.86"
2019,3,"Sants-Montjuïc",18,"Sants",96,"Turismes","220.19"
2019,3,"Sants-Montjuïc",18,"Sants",97,"Turismes","179.88"
2019,3,"Sants-Montjuïc",18,"Sants",98,"Turismes","211.06"
2019,3,"Sants-Montjuïc",18,"Sants",99,"Turismes","193.05"
2019,3,"Sants-Montjuïc",18,"Sants",100,"Turismes","212.85"
2019,3,"Sants-Montjuïc",18,"Sants",101,"Turismes","98.58"
2019,3,"Sants-Montjuïc",18,"Sants",102,"Turismes","244.46"
2019,3,"Sants-Montjuïc",18,"Sants",103,"Turismes","277.08"
2019,3,"Sants-Montjuïc",18,"Sants",104,"Turismes","233.94"
2019,3,"Sants-Montjuïc",18,"Sants",105,"Turismes","220.58"
2019,3,"Sants-Montjuïc",18,"Sants",106,"Turismes","209.78"
2019,3,"Sants-Montjuïc",18,"Sants",107,"Turismes","280.53"
2019,3,"Sants-Montjuïc",18,"Sants",108,"Turismes","253.58"
2019,3,"Sants-Montjuïc",18,"Sants",109,"Turismes","256.14"
2019,3,"Sants-Montjuïc",18,"Sants",110,"Turismes","286.93"
2019,3,"Sants-Montjuïc",18,"Sants",111,"Turismes","271.04"
2019,3,"Sants-Montjuïc",18,"Sants",112,"Turismes","292.11"
2019,3,"Sants-Montjuïc",18,"Sants",113,"Turismes","312.69"
2019,3,"Sants-Montjuïc",18,"Sants",114,"Turismes","335.80"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",211,"Turismes","301.05"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Turismes","274.03"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Turismes","237.16"
2019,4,"Les Corts",19,"les Corts",1,"Turismes","284.39"
