Any,Trimestre,Mes,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Compraventa_Unitario
2014,1,1,1,Ciutat Vella,1,el Raval,2813.0
2014,1,2,1,Ciutat Vella,1,el Raval,2813.0
2014,1,3,1,Ciutat Vella,1,el Raval,2813.0
2014,2,4,1,Ciutat Vella,1,el Raval,2948.8
2014,2,5,1,Ciutat Vella,1,el Raval,2948.8
2014,2,6,1,Ciutat Vella,1,el Raval,2948.8
2014,3,7,1,Ciutat Vella,1,el Raval,3007.9
2014,3,8,1,Ciutat Vella,1,el Raval,3007.9
2014,3,9,1,Ciutat Vella,1,el Raval,3007.9
2014,4,10,1,Ciutat Vella,1,el Raval,2458.6
2014,4,11,1,Ciutat Vella,1,el Raval,2458.6
2014,4,12,1,Ciutat Vella,1,el Raval,2458.6
2015,1,1,1,Ciutat Vella,1,el Raval,2813.0
2015,1,2,1,Ciutat Vella,1,el Raval,2813.0
2015,1,3,1,Ciutat Vella,1,el Raval,2813.0
2015,2,4,1,Ciutat Vella,1,el Raval,2948.8
2015,2,5,1,Ciutat Vella,1,el Raval,2948.8
2015,2,6,1,Ciutat Vella,1,el Raval,2948.8
2015,3,7,1,Ciutat Vella,1,el Raval,3007.9
2015,3,8,1,Ciutat Vella,1,el Raval,3007.9
2015,3,9,1,Ciutat Vella,1,el Raval,3007.9
2015,4,10,1,Ciutat Vella,1,el Raval,2458.6
2015,4,11,1,Ciutat Vella,1,el Raval,2458.6
2015,4,12,1,Ciutat Vella,1,el Raval,2458.6
2016,1,1,1,Ciutat Vella,1,el Raval,2813.0
2016,1,2,1,Ciutat Vella,1,el Raval,2813.0
2016,1,3,1,Ciutat Vella,1,el Raval,2813.0
2016,2,4,1,Ciutat Vella,1,el Raval,2948.8
2016,2,5,1,Ciutat Vella,1,el Raval,2948.8
2016,2,6,1,Ciutat Vella,1,el Raval,2948.8
2016,3,7,1,Ciutat Vella,1,el Raval,3007.9
2016,3,8,1,Ciutat Vella,1,el Raval,3007.9
2016,3,9,1,Ciutat Vella,1,el Raval,3007.9
2016,4,10,1,Ciutat Vella,1,el Raval,2458.6
2016,4,11,1,Ciutat Vella,1,el Raval,2458.6
2016,4,12,1,Ciutat Vella,1,el Raval,2458.6
2017,1,1,1,Ciutat Vella,1,el Raval,2819.9
2017,1,2,1,Ciutat Vella,1,el Raval,2819.9
2017,1,3,1,Ciutat Vella,1,el Raval,2819.9
2017,2,4,1,Ciutat Vella,1,el Raval,2990.0
2017,2,5,1,Ciutat Vella,1,el Raval,2990.0
2017,2,6,1,Ciutat Vella,1,el Raval,2990.0
2017,3,7,1,Ciutat Vella,1,el Raval,3419.0
2017,3,8,1,Ciutat Vella,1,el Raval,3419.0
2017,3,9,1,Ciutat Vella,1,el Raval,3419.0
2017,4,10,1,Ciutat Vella,1,el Raval,5179.9
2017,4,11,1,Ciutat Vella,1,el Raval,5179.9
2017,4,12,1,Ciutat Vella,1,el Raval,5179.9
2018,1,1,1,Ciutat Vella,1,el Raval,3534.3
2018,1,2,1,Ciutat Vella,1,el Raval,3534.3
2018,1,3,1,Ciutat Vella,1,el Raval,3534.3
2018,2,4,1,Ciutat Vella,1,el Raval,4675.2
2018,2,5,1,Ciutat Vella,1,el Raval,4675.2
2018,2,6,1,Ciutat Vella,1,el Raval,4675.2
2018,3,7,1,Ciutat Vella,1,el Raval,3512.4
2018,3,8,1,Ciutat Vella,1,el Raval,3512.4
2018,3,9,1,Ciutat Vella,1,el Raval,3512.4
2018,4,10,1,Ciutat Vella,1,el Raval,4530.8
2018,4,11,1,Ciutat Vella,1,el Raval,4530.8
2018,4,12,1,Ciutat Vella,1,el Raval,4530.8
2019,1,1,1,Ciutat Vella,1,el Raval,3775.1
2019,1,2,1,Ciutat Vella,1,el Raval,3775.1
2019,1,3,1,Ciutat Vella,1,el Raval,3775.1
2019,2,4,1,Ciutat Vella,1,el Raval,3838.4
2019,2,5,1,Ciutat Vella,1,el Raval,3838.4
2019,2,6,1,Ciutat Vella,1,el Raval,3838.4
2019,3,7,1,Ciutat Vella,1,el Raval,3390.3
2019,3,8,1,Ciutat Vella,1,el Raval,3390.3
2019,3,9,1,Ciutat Vella,1,el Raval,3390.3
2019,4,10,1,Ciutat Vella,1,el Raval,3241.4
2019,4,11,1,Ciutat Vella,1,el Raval,3241.4
2019,4,12,1,Ciutat Vella,1,el Raval,3241.4
2020,1,1,1,Ciutat Vella,1,el Raval,3777.5
2020,1,2,1,Ciutat Vella,1,el Raval,3777.5
2020,1,3,1,Ciutat Vella,1,el Raval,3777.5
2020,2,4,1,Ciutat Vella,1,el Raval,3798.8
2020,2,5,1,Ciutat Vella,1,el Raval,3798.8
2020,2,6,1,Ciutat Vella,1,el Raval,3798.8
2020,3,7,1,Ciutat Vella,1,el Raval,3758.6
2020,3,8,1,Ciutat Vella,1,el Raval,3758.6
2020,3,9,1,Ciutat Vella,1,el Raval,3758.6
2020,4,10,1,Ciutat Vella,1,el Raval,3294.5
2020,4,11,1,Ciutat Vella,1,el Raval,3294.5
2020,4,12,1,Ciutat Vella,1,el Raval,3294.5
2021,1,1,1,Ciutat Vella,1,el Raval,3013.4
2021,1,2,1,Ciutat Vella,1,el Raval,3013.4
2021,1,3,1,Ciutat Vella,1,el Raval,3013.4
2021,2,4,1,Ciutat Vella,1,el Raval,3358.0
2021,2,5,1,Ciutat Vella,1,el Raval,3358.0
2021,2,6,1,Ciutat Vella,1,el Raval,3358.0
2021,3,7,1,Ciutat Vella,1,el Raval,2817.8
2021,3,8,1,Ciutat Vella,1,el Raval,2817.8
2021,3,9,1,Ciutat Vella,1,el Raval,2817.8
2021,4,10,1,Ciutat Vella,1,el Raval,3557.5
2021,4,11,1,Ciutat Vella,1,el Raval,3557.5
2021,4,12,1,Ciutat Vella,1,el Raval,3557.5
2022,1,1,1,Ciutat Vella,1,el Raval,3203.0
2022,1,2,1,Ciutat Vella,1,el Raval,3203.0
2022,1,3,1,Ciutat Vella,1,el Raval,3203.0
2022,2,4,1,Ciutat Vella,1,el Raval,3711.0
2022,2,5,1,Ciutat Vella,1,el Raval,3711.0
2022,2,6,1,Ciutat Vella,1,el Raval,3711.0
2022,3,7,1,Ciutat Vella,1,el Raval,3222.4
2022,3,8,1,Ciutat Vella,1,el Raval,3222.4
2022,3,9,1,Ciutat Vella,1,el Raval,3222.4
2022,4,10,1,Ciutat Vella,1,el Raval,3421.6
2022,4,11,1,Ciutat Vella,1,el Raval,3421.6
2022,4,12,1,Ciutat Vella,1,el Raval,3421.6
2023,1,1,1,Ciutat Vella,1,el Raval,3163.6
2023,1,2,1,Ciutat Vella,1,el Raval,3163.6
2023,1,3,1,Ciutat Vella,1,el Raval,3163.6
2023,2,4,1,Ciutat Vella,1,el Raval,3331.9
2023,2,5,1,Ciutat Vella,1,el Raval,3331.9
2023,2,6,1,Ciutat Vella,1,el Raval,3331.9
2023,3,7,1,Ciutat Vella,1,el Raval,3566.1
2023,3,8,1,Ciutat Vella,1,el Raval,3566.1
2023,3,9,1,Ciutat Vella,1,el Raval,3566.1
2014,1,1,1,Ciutat Vella,2,el Barri Gòtic,4152.9
2014,1,2,1,Ciutat Vella,2,el Barri Gòtic,4152.9
2014,1,3,1,Ciutat Vella,2,el Barri Gòtic,4152.9
2014,2,4,1,Ciutat Vella,2,el Barri Gòtic,3855.8
2014,2,5,1,Ciutat Vella,2,el Barri Gòtic,3855.8
2014,2,6,1,Ciutat Vella,2,el Barri Gòtic,3855.8
2014,3,7,1,Ciutat Vella,2,el Barri Gòtic,3612.7
2014,3,8,1,Ciutat Vella,2,el Barri Gòtic,3612.7
2014,3,9,1,Ciutat Vella,2,el Barri Gòtic,3612.7
2014,4,10,1,Ciutat Vella,2,el Barri Gòtic,5400.1
2014,4,11,1,Ciutat Vella,2,el Barri Gòtic,5400.1
2014,4,12,1,Ciutat Vella,2,el Barri Gòtic,5400.1
2015,1,1,1,Ciutat Vella,2,el Barri Gòtic,4152.9
2015,1,2,1,Ciutat Vella,2,el Barri Gòtic,4152.9
2015,1,3,1,Ciutat Vella,2,el Barri Gòtic,4152.9
2015,2,4,1,Ciutat Vella,2,el Barri Gòtic,3855.8
2015,2,5,1,Ciutat Vella,2,el Barri Gòtic,3855.8
2015,2,6,1,Ciutat Vella,2,el Barri Gòtic,3855.8
2015,3,7,1,Ciutat Vella,2,el Barri Gòtic,3612.7
2015,3,8,1,Ciutat Vella,2,el Barri Gòtic,3612.7
2015,3,9,1,Ciutat Vella,2,el Barri Gòtic,3612.7
2015,4,10,1,Ciutat Vella,2,el Barri Gòtic,5400.1
2015,4,11,1,Ciutat Vella,2,el Barri Gòtic,5400.1
2015,4,12,1,Ciutat Vella,2,el Barri Gòtic,5400.1
2016,1,1,1,Ciutat Vella,2,el Barri Gòtic,4152.9
2016,1,2,1,Ciutat Vella,2,el Barri Gòtic,4152.9
2016,1,3,1,Ciutat Vella,2,el Barri Gòtic,4152.9
2016,2,4,1,Ciutat Vella,2,el Barri Gòtic,3855.8
2016,2,5,1,Ciutat Vella,2,el Barri Gòtic,3855.8
2016,2,6,1,Ciutat Vella,2,el Barri Gòtic,3855.8
2016,3,7,1,Ciutat Vella,2,el Barri Gòtic,3612.7
2016,3,8,1,Ciutat Vella,2,el Barri Gòtic,3612.7
2016,3,9,1,Ciutat Vella,2,el Barri Gòtic,3612.7
2016,4,10,1,Ciutat Vella,2,el Barri Gòtic,5400.1
2016,4,11,1,Ciutat Vella,2,el Barri Gòtic,5400.1
2016,4,12,1,Ciutat Vella,2,el Barri Gòtic,5400.1
2017,1,1,1,Ciutat Vella,2,el Barri Gòtic,4334.0
2017,1,2,1,Ciutat Vella,2,el Barri Gòtic,4334.0
2017,1,3,1,Ciutat Vella,2,el Barri Gòtic,4334.0
2017,2,4,1,Ciutat Vella,2,el Barri Gòtic,5029.0
2017,2,5,1,Ciutat Vella,2,el Barri Gòtic,5029.0
2017,2,6,1,Ciutat Vella,2,el Barri Gòtic,5029.0
2017,3,7,1,Ciutat Vella,2,el Barri Gòtic,4240.2
2017,3,8,1,Ciutat Vella,2,el Barri Gòtic,4240.2
2017,3,9,1,Ciutat Vella,2,el Barri Gòtic,4240.2
2017,4,10,1,Ciutat Vella,2,el Barri Gòtic,4512.2
2017,4,11,1,Ciutat Vella,2,el Barri Gòtic,4512.2
2017,4,12,1,Ciutat Vella,2,el Barri Gòtic,4512.2
2018,1,1,1,Ciutat Vella,2,el Barri Gòtic,5909.5
2018,1,2,1,Ciutat Vella,2,el Barri Gòtic,5909.5
2018,1,3,1,Ciutat Vella,2,el Barri Gòtic,5909.5
2018,2,4,1,Ciutat Vella,2,el Barri Gòtic,5067.3
2018,2,5,1,Ciutat Vella,2,el Barri Gòtic,5067.3
2018,2,6,1,Ciutat Vella,2,el Barri Gòtic,5067.3
2018,3,7,1,Ciutat Vella,2,el Barri Gòtic,5078.8
2018,3,8,1,Ciutat Vella,2,el Barri Gòtic,5078.8
2018,3,9,1,Ciutat Vella,2,el Barri Gòtic,5078.8
2018,4,10,1,Ciutat Vella,2,el Barri Gòtic,4851.3
2018,4,11,1,Ciutat Vella,2,el Barri Gòtic,4851.3
2018,4,12,1,Ciutat Vella,2,el Barri Gòtic,4851.3
2019,1,1,1,Ciutat Vella,2,el Barri Gòtic,4885.9
2019,1,2,1,Ciutat Vella,2,el Barri Gòtic,4885.9
2019,1,3,1,Ciutat Vella,2,el Barri Gòtic,4885.9
2019,2,4,1,Ciutat Vella,2,el Barri Gòtic,5630.7
2019,2,5,1,Ciutat Vella,2,el Barri Gòtic,5630.7
2019,2,6,1,Ciutat Vella,2,el Barri Gòtic,5630.7
2019,3,7,1,Ciutat Vella,2,el Barri Gòtic,4517.2
2019,3,8,1,Ciutat Vella,2,el Barri Gòtic,4517.2
2019,3,9,1,Ciutat Vella,2,el Barri Gòtic,4517.2
2019,4,10,1,Ciutat Vella,2,el Barri Gòtic,5234.2
2019,4,11,1,Ciutat Vella,2,el Barri Gòtic,5234.2
2019,4,12,1,Ciutat Vella,2,el Barri Gòtic,5234.2
2020,1,1,1,Ciutat Vella,2,el Barri Gòtic,3754.5
2020,1,2,1,Ciutat Vella,2,el Barri Gòtic,3754.5
2020,1,3,1,Ciutat Vella,2,el Barri Gòtic,3754.5
2020,2,4,1,Ciutat Vella,2,el Barri Gòtic,4430.6
2020,2,5,1,Ciutat Vella,2,el Barri Gòtic,4430.6
2020,2,6,1,Ciutat Vella,2,el Barri Gòtic,4430.6
2020,3,7,1,Ciutat Vella,2,el Barri Gòtic,4189.3
2020,3,8,1,Ciutat Vella,2,el Barri Gòtic,4189.3
2020,3,9,1,Ciutat Vella,2,el Barri Gòtic,4189.3
2020,4,10,1,Ciutat Vella,2,el Barri Gòtic,4386.5
2020,4,11,1,Ciutat Vella,2,el Barri Gòtic,4386.5
2020,4,12,1,Ciutat Vella,2,el Barri Gòtic,4386.5
2021,1,1,1,Ciutat Vella,2,el Barri Gòtic,3576.6
2021,1,2,1,Ciutat Vella,2,el Barri Gòtic,3576.6
2021,1,3,1,Ciutat Vella,2,el Barri Gòtic,3576.6
2021,2,4,1,Ciutat Vella,2,el Barri Gòtic,4513.6
2021,2,5,1,Ciutat Vella,2,el Barri Gòtic,4513.6
2021,2,6,1,Ciutat Vella,2,el Barri Gòtic,4513.6
2021,3,7,1,Ciutat Vella,2,el Barri Gòtic,4582.8
2021,3,8,1,Ciutat Vella,2,el Barri Gòtic,4582.8
2021,3,9,1,Ciutat Vella,2,el Barri Gòtic,4582.8
2021,4,10,1,Ciutat Vella,2,el Barri Gòtic,4042.1
2021,4,11,1,Ciutat Vella,2,el Barri Gòtic,4042.1
2021,4,12,1,Ciutat Vella,2,el Barri Gòtic,4042.1
2022,1,1,1,Ciutat Vella,2,el Barri Gòtic,4755.7
2022,1,2,1,Ciutat Vella,2,el Barri Gòtic,4755.7
2022,1,3,1,Ciutat Vella,2,el Barri Gòtic,4755.7
2022,2,4,1,Ciutat Vella,2,el Barri Gòtic,4858.4
2022,2,5,1,Ciutat Vella,2,el Barri Gòtic,4858.4
2022,2,6,1,Ciutat Vella,2,el Barri Gòtic,4858.4
2022,3,7,1,Ciutat Vella,2,el Barri Gòtic,4519.5
2022,3,8,1,Ciutat Vella,2,el Barri Gòtic,4519.5
2022,3,9,1,Ciutat Vella,2,el Barri Gòtic,4519.5
2022,4,10,1,Ciutat Vella,2,el Barri Gòtic,5065.2
2022,4,11,1,Ciutat Vella,2,el Barri Gòtic,5065.2
2022,4,12,1,Ciutat Vella,2,el Barri Gòtic,5065.2
2023,1,1,1,Ciutat Vella,2,el Barri Gòtic,4598.6
2023,1,2,1,Ciutat Vella,2,el Barri Gòtic,4598.6
2023,1,3,1,Ciutat Vella,2,el Barri Gòtic,4598.6
2023,2,4,1,Ciutat Vella,2,el Barri Gòtic,4443.3
2023,2,5,1,Ciutat Vella,2,el Barri Gòtic,4443.3
2023,2,6,1,Ciutat Vella,2,el Barri Gòtic,4443.3
2023,3,7,1,Ciutat Vella,2,el Barri Gòtic,4425.5
2023,3,8,1,Ciutat Vella,2,el Barri Gòtic,4425.5
2023,3,9,1,Ciutat Vella,2,el Barri Gòtic,4425.5
2014,1,1,1,Ciutat Vella,3,la Barceloneta,3927.2
2014,1,2,1,Ciutat Vella,3,la Barceloneta,3927.2
2014,1,3,1,Ciutat Vella,3,la Barceloneta,3927.2
2014,2,4,1,Ciutat Vella,3,la Barceloneta,4173.2
2014,2,5,1,Ciutat Vella,3,la Barceloneta,4173.2
2014,2,6,1,Ciutat Vella,3,la Barceloneta,4173.2
2014,3,7,1,Ciutat Vella,3,la Barceloneta,4279.4
2014,3,8,1,Ciutat Vella,3,la Barceloneta,4279.4
2014,3,9,1,Ciutat Vella,3,la Barceloneta,4279.4
2014,4,10,1,Ciutat Vella,3,la Barceloneta,4260.8
2014,4,11,1,Ciutat Vella,3,la Barceloneta,4260.8
2014,4,12,1,Ciutat Vella,3,la Barceloneta,4260.8
2015,1,1,1,Ciutat Vella,3,la Barceloneta,3927.2
2015,1,2,1,Ciutat Vella,3,la Barceloneta,3927.2
2015,1,3,1,Ciutat Vella,3,la Barceloneta,3927.2
2015,2,4,1,Ciutat Vella,3,la Barceloneta,4173.2
2015,2,5,1,Ciutat Vella,3,la Barceloneta,4173.2
2015,2,6,1,Ciutat Vella,3,la Barceloneta,4173.2
2015,3,7,1,Ciutat Vella,3,la Barceloneta,4279.4
2015,3,8,1,Ciutat Vella,3,la Barceloneta,4279.4
2015,3,9,1,Ciutat Vella,3,la Barceloneta,4279.4
2015,4,10,1,Ciutat Vella,3,la Barceloneta,4260.8
2015,4,11,1,Ciutat Vella,3,la Barceloneta,4260.8
2015,4,12,1,Ciutat Vella,3,la Barceloneta,4260.8
2016,1,1,1,Ciutat Vella,3,la Barceloneta,3927.2
2016,1,2,1,Ciutat Vella,3,la Barceloneta,3927.2
2016,1,3,1,Ciutat Vella,3,la Barceloneta,3927.2
2016,2,4,1,Ciutat Vella,3,la Barceloneta,4173.2
2016,2,5,1,Ciutat Vella,3,la Barceloneta,4173.2
2016,2,6,1,Ciutat Vella,3,la Barceloneta,4173.2
2016,3,7,1,Ciutat Vella,3,la Barceloneta,4279.4
2016,3,8,1,Ciutat Vella,3,la Barceloneta,4279.4
2016,3,9,1,Ciutat Vella,3,la Barceloneta,4279.4
2016,4,10,1,Ciutat Vella,3,la Barceloneta,4260.8
2016,4,11,1,Ciutat Vella,3,la Barceloneta,4260.8
2016,4,12,1,Ciutat Vella,3,la Barceloneta,4260.8
2017,1,1,1,Ciutat Vella,3,la Barceloneta,4251.1
2017,1,2,1,Ciutat Vella,3,la Barceloneta,4251.1
2017,1,3,1,Ciutat Vella,3,la Barceloneta,4251.1
2017,2,4,1,Ciutat Vella,3,la Barceloneta,4742.2
2017,2,5,1,Ciutat Vella,3,la Barceloneta,4742.2
2017,2,6,1,Ciutat Vella,3,la Barceloneta,4742.2
2017,3,7,1,Ciutat Vella,3,la Barceloneta,4586.7
2017,3,8,1,Ciutat Vella,3,la Barceloneta,4586.7
2017,3,9,1,Ciutat Vella,3,la Barceloneta,4586.7
2017,4,10,1,Ciutat Vella,3,la Barceloneta,4440.1
2017,4,11,1,Ciutat Vella,3,la Barceloneta,4440.1
2017,4,12,1,Ciutat Vella,3,la Barceloneta,4440.1
2018,1,1,1,Ciutat Vella,3,la Barceloneta,4623.1
2018,1,2,1,Ciutat Vella,3,la Barceloneta,4623.1
2018,1,3,1,Ciutat Vella,3,la Barceloneta,4623.1
2018,2,4,1,Ciutat Vella,3,la Barceloneta,4572.3
2018,2,5,1,Ciutat Vella,3,la Barceloneta,4572.3
2018,2,6,1,Ciutat Vella,3,la Barceloneta,4572.3
2018,3,7,1,Ciutat Vella,3,la Barceloneta,5229.7
2018,3,8,1,Ciutat Vella,3,la Barceloneta,5229.7
2018,3,9,1,Ciutat Vella,3,la Barceloneta,5229.7
2018,4,10,1,Ciutat Vella,3,la Barceloneta,5269.1
2018,4,11,1,Ciutat Vella,3,la Barceloneta,5269.1
2018,4,12,1,Ciutat Vella,3,la Barceloneta,5269.1
2019,1,1,1,Ciutat Vella,3,la Barceloneta,5079.5
2019,1,2,1,Ciutat Vella,3,la Barceloneta,5079.5
2019,1,3,1,Ciutat Vella,3,la Barceloneta,5079.5
2019,2,4,1,Ciutat Vella,3,la Barceloneta,4556.1
2019,2,5,1,Ciutat Vella,3,la Barceloneta,4556.1
2019,2,6,1,Ciutat Vella,3,la Barceloneta,4556.1
2019,3,7,1,Ciutat Vella,3,la Barceloneta,4844.8
2019,3,8,1,Ciutat Vella,3,la Barceloneta,4844.8
2019,3,9,1,Ciutat Vella,3,la Barceloneta,4844.8
2019,4,10,1,Ciutat Vella,3,la Barceloneta,5055.6
2019,4,11,1,Ciutat Vella,3,la Barceloneta,5055.6
2019,4,12,1,Ciutat Vella,3,la Barceloneta,5055.6
2020,1,1,1,Ciutat Vella,3,la Barceloneta,4768.5
2020,1,2,1,Ciutat Vella,3,la Barceloneta,4768.5
2020,1,3,1,Ciutat Vella,3,la Barceloneta,4768.5
2020,2,4,1,Ciutat Vella,3,la Barceloneta,4469.5
2020,2,5,1,Ciutat Vella,3,la Barceloneta,4469.5
2020,2,6,1,Ciutat Vella,3,la Barceloneta,4469.5
2020,3,7,1,Ciutat Vella,3,la Barceloneta,4187.3
2020,3,8,1,Ciutat Vella,3,la Barceloneta,4187.3
2020,3,9,1,Ciutat Vella,3,la Barceloneta,4187.3
2020,4,10,1,Ciutat Vella,3,la Barceloneta,4559.1
2020,4,11,1,Ciutat Vella,3,la Barceloneta,4559.1
2020,4,12,1,Ciutat Vella,3,la Barceloneta,4559.1
2021,1,1,1,Ciutat Vella,3,la Barceloneta,4169.0
2021,1,2,1,Ciutat Vella,3,la Barceloneta,4169.0
2021,1,3,1,Ciutat Vella,3,la Barceloneta,4169.0
2021,2,4,1,Ciutat Vella,3,la Barceloneta,4266.9
2021,2,5,1,Ciutat Vella,3,la Barceloneta,4266.9
2021,2,6,1,Ciutat Vella,3,la Barceloneta,4266.9
2021,3,7,1,Ciutat Vella,3,la Barceloneta,4543.2
2021,3,8,1,Ciutat Vella,3,la Barceloneta,4543.2
2021,3,9,1,Ciutat Vella,3,la Barceloneta,4543.2
2021,4,10,1,Ciutat Vella,3,la Barceloneta,4488.0
2021,4,11,1,Ciutat Vella,3,la Barceloneta,4488.0
2021,4,12,1,Ciutat Vella,3,la Barceloneta,4488.0
2022,1,1,1,Ciutat Vella,3,la Barceloneta,4489.8
2022,1,2,1,Ciutat Vella,3,la Barceloneta,4489.8
2022,1,3,1,Ciutat Vella,3,la Barceloneta,4489.8
2022,2,4,1,Ciutat Vella,3,la Barceloneta,4704.7
2022,2,5,1,Ciutat Vella,3,la Barceloneta,4704.7
2022,2,6,1,Ciutat Vella,3,la Barceloneta,4704.7
2022,3,7,1,Ciutat Vella,3,la Barceloneta,4921.7
2022,3,8,1,Ciutat Vella,3,la Barceloneta,4921.7
2022,3,9,1,Ciutat Vella,3,la Barceloneta,4921.7
2022,4,10,1,Ciutat Vella,3,la Barceloneta,4340.2
2022,4,11,1,Ciutat Vella,3,la Barceloneta,4340.2
2022,4,12,1,Ciutat Vella,3,la Barceloneta,4340.2
2023,1,1,1,Ciutat Vella,3,la Barceloneta,5460.4
2023,1,2,1,Ciutat Vella,3,la Barceloneta,5460.4
2023,1,3,1,Ciutat Vella,3,la Barceloneta,5460.4
2023,2,4,1,Ciutat Vella,3,la Barceloneta,4739.3
2023,2,5,1,Ciutat Vella,3,la Barceloneta,4739.3
2023,2,6,1,Ciutat Vella,3,la Barceloneta,4739.3
2023,3,7,1,Ciutat Vella,3,la Barceloneta,4877.4
2023,3,8,1,Ciutat Vella,3,la Barceloneta,4877.4
2023,3,9,1,Ciutat Vella,3,la Barceloneta,4877.4
2014,1,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3979.2
2014,1,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3979.2
2014,1,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3979.2
2014,2,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3519.2
2014,2,5,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3519.2
2014,2,6,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3519.2
2014,3,7,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3408.1
2014,3,8,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3408.1
2014,3,9,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3408.1
2014,4,10,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3802.5
2014,4,11,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3802.5
2014,4,12,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3802.5
2015,1,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3979.2
2015,1,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3979.2
2015,1,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3979.2
2015,2,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3519.2
2015,2,5,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3519.2
2015,2,6,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3519.2
2015,3,7,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3408.1
2015,3,8,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3408.1
2015,3,9,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3408.1
2015,4,10,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3802.5
2015,4,11,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3802.5
2015,4,12,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3802.5
2016,1,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3979.2
2016,1,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3979.2
2016,1,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3979.2
2016,2,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3519.2
2016,2,5,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3519.2
2016,2,6,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3519.2
2016,3,7,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3408.1
2016,3,8,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3408.1
2016,3,9,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3408.1
2016,4,10,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3802.5
2016,4,11,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3802.5
2016,4,12,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3802.5
2017,1,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4244.4
2017,1,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4244.4
2017,1,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4244.4
2017,2,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4679.9
2017,2,5,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4679.9
2017,2,6,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4679.9
2017,3,7,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4604.4
2017,3,8,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4604.4
2017,3,9,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4604.4
2017,4,10,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4791.9
2017,4,11,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4791.9
2017,4,12,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4791.9
2018,1,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5791.8
2018,1,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5791.8
2018,1,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5791.8
2018,2,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4703.6
