Any,Trimestre,Mes,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Compraventa_Unitario,ParadosReg,Estudios_Obligatorios,ConsumResidencial,Pm25,Pm10,Participacion,AñosEspVida,Internet,Movil,Index_Turisme,m² por habitante
2015,2,6,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1977.0,1636,,,,,55.4,83.9,,,,7.0
2015,3,7,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2313.6,1613,,,,,55.4,83.9,,,,7.0
2015,3,8,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2313.6,1636,,,,,55.4,83.9,,,,7.0
2015,3,9,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2313.6,1642,,,,,55.4,83.9,,,,7.0
2015,4,10,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2181.8,1648,,,,,55.4,83.9,,,,7.0
2015,4,11,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2181.8,1641,,,,,55.4,83.9,,,,7.0
2015,4,12,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2181.8,1633,,,,,55.4,83.9,,,,7.0
2015,1,1,8,Nou Barris,45,Porta,2019.7,1757,,,,,55.4,84.6,,,,7.0
2015,1,2,8,Nou Barris,45,Porta,2019.7,1785,,,,,55.4,84.6,,,,7.0
2015,1,3,8,Nou Barris,45,Porta,2019.7,1776,,,,,55.4,84.6,,,,7.0
2015,2,4,8,Nou Barris,45,Porta,1867.5,1743,,,,,55.4,84.6,,,,7.0
2015,2,5,8,Nou Barris,45,Porta,1867.5,1679,,,,,55.4,84.6,,,,7.0
2015,2,6,8,Nou Barris,45,Porta,1867.5,1614,,,,,55.4,84.6,,,,7.0
2015,3,7,8,Nou Barris,45,Porta,2189.2,1585,,,,,55.4,84.6,,,,7.0
2015,3,8,8,Nou Barris,45,Porta,2189.2,1600,,,,,55.4,84.6,,,,7.0
2015,3,9,8,Nou Barris,45,Porta,2189.2,1613,,,,,55.4,84.6,,,,7.0
2015,4,10,8,Nou Barris,45,Porta,1845.9,1618,,,,,55.4,84.6,,,,7.0
2015,4,11,8,Nou Barris,45,Porta,1845.9,1594,,,,,55.4,84.6,,,,7.0
2015,4,12,8,Nou Barris,45,Porta,1845.9,1589,,,,,55.4,84.6,,,,7.0
2015,1,1,8,Nou Barris,46,el Turó de la Peira,1650.2,1126,,,,,55.4,85.8,,,,7.0
2015,1,2,8,Nou Barris,46,el Turó de la Peira,1650.2,1131,,,,,55.4,85.8,,,,7.0
2015,1,3,8,Nou Barris,46,el Turó de la Peira,1650.2,1122,,,,,55.4,85.8,,,,7.0
2015,2,4,8,Nou Barris,46,el Turó de la Peira,1492.9,1098,,,,,55.4,85.8,,,,7.0
2015,2,5,8,Nou Barris,46,el Turó de la Peira,1492.9,1062,,,,,55.4,85.8,,,,7.0
2015,2,6,8,Nou Barris,46,el Turó de la Peira,1492.9,1009,,,,,55.4,85.8,,,,7.0
2015,3,7,8,Nou Barris,46,el Turó de la Peira,1674.2,999,,,,,55.4,85.8,,,,7.0
2015,3,8,8,Nou Barris,46,el Turó de la Peira,1674.2,1015,,,,,55.4,85.8,,,,7.0
2015,3,9,8,Nou Barris,46,el Turó de la Peira,1674.2,1017,,,,,55.4,85.8,,,,7.0
2015,4,10,8,Nou Barris,46,el Turó de la Peira,1361.7,1022,,,,,55.4,85.8,,,,7.0
2015,4,11,8,Nou Barris,46,el Turó de la Peira,1361.7,1023,,,,,55.4,85.8,,,,7.0
2015,4,12,8,Nou Barris,46,el Turó de la Peira,1361.7,1017,,,,,55.4,85.8,,,,7.0
2015,1,1,8,Nou Barris,47,Can Peguera,1650.2,157,,,,,55.4,80.1,,,,7.0
2015,1,2,8,Nou Barris,47,Can Peguera,1650.2,157,,,,,55.4,80.1,,,,7.0
2015,1,3,8,Nou Barris,47,Can Peguera,1650.2,156,,,,,55.4,80.1,,,,7.0
2015,2,4,8,Nou Barris,47,Can Peguera,1492.9,153,,,,,55.4,80.1,,,,7.0
2015,2,5,8,Nou Barris,47,Can Peguera,1492.9,147,,,,,55.4,80.1,,,,7.0
2015,2,6,8,Nou Barris,47,Can Peguera,1492.9,142,,,,,55.4,80.1,,,,7.0
2015,3,7,8,Nou Barris,47,Can Peguera,1674.2,139,,,,,55.4,80.1,,,,7.0
2015,3,8,8,Nou Barris,47,Can Peguera,1674.2,142,,,,,55.4,80.1,,,,7.0
2015,3,9,8,Nou Barris,47,Can Peguera,1674.2,141,,,,,55.4,80.1,,,,7.0
2015,4,10,8,Nou Barris,47,Can Peguera,1361.7,143,,,,,55.4,80.1,,,,7.0
2015,4,11,8,Nou Barris,47,Can Peguera,1361.7,142,,,,,55.4,80.1,,,,7.0
2015,4,12,8,Nou Barris,47,Can Peguera,1361.7,141,,,,,55.4,80.1,,,,7.0
2015,1,1,8,Nou Barris,48,la Guineueta,1228.3,1271,,,,,55.4,84.2,,,,7.0
2015,1,2,8,Nou Barris,48,la Guineueta,1228.3,1264,,,,,55.4,84.2,,,,7.0
2015,1,3,8,Nou Barris,48,la Guineueta,1228.3,1271,,,,,55.4,84.2,,,,7.0
2015,2,4,8,Nou Barris,48,la Guineueta,2093.2,1230,,,,,55.4,84.2,,,,7.0
2015,2,5,8,Nou Barris,48,la Guineueta,2093.2,1188,,,,,55.4,84.2,,,,7.0
2015,2,6,8,Nou Barris,48,la Guineueta,2093.2,1156,,,,,55.4,84.2,,,,7.0
2015,3,7,8,Nou Barris,48,la Guineueta,2020.5,1143,,,,,55.4,84.2,,,,7.0
2015,3,8,8,Nou Barris,48,la Guineueta,2020.5,1156,,,,,55.4,84.2,,,,7.0
2015,3,9,8,Nou Barris,48,la Guineueta,2020.5,1135,,,,,55.4,84.2,,,,7.0
2015,4,10,8,Nou Barris,48,la Guineueta,2119.8,1171,,,,,55.4,84.2,,,,7.0
2015,4,11,8,Nou Barris,48,la Guineueta,2119.8,1157,,,,,55.4,84.2,,,,7.0
2015,4,12,8,Nou Barris,48,la Guineueta,2119.8,1136,,,,,55.4,84.2,,,,7.0
2015,1,1,8,Nou Barris,49,Canyelles,1332.0,620,,,,,55.4,82.6,,,,7.0
2015,1,2,8,Nou Barris,49,Canyelles,1332.0,616,,,,,55.4,82.6,,,,7.0
2015,1,3,8,Nou Barris,49,Canyelles,1332.0,621,,,,,55.4,82.6,,,,7.0
2015,2,4,8,Nou Barris,49,Canyelles,2235.3,600,,,,,55.4,82.6,,,,7.0
2015,2,5,8,Nou Barris,49,Canyelles,2235.3,579,,,,,55.4,82.6,,,,7.0
2015,2,6,8,Nou Barris,49,Canyelles,2235.3,565,,,,,55.4,82.6,,,,7.0
2015,3,7,8,Nou Barris,49,Canyelles,1980.6,558,,,,,55.4,82.6,,,,7.0
2015,3,8,8,Nou Barris,49,Canyelles,1980.6,564,,,,,55.4,82.6,,,,7.0
2015,3,9,8,Nou Barris,49,Canyelles,1980.6,554,,,,,55.4,82.6,,,,7.0
2015,4,10,8,Nou Barris,49,Canyelles,1358.0,572,,,,,55.4,82.6,,,,7.0
2015,4,11,8,Nou Barris,49,Canyelles,1358.0,564,,,,,55.4,82.6,,,,7.0
2015,4,12,8,Nou Barris,49,Canyelles,1358.0,554,,,,,55.4,82.6,,,,7.0
2015,1,1,8,Nou Barris,50,les Roquetes,1520.7,1345,,,,,55.4,82.5,,,,7.0
2015,1,2,8,Nou Barris,50,les Roquetes,1520.7,1338,,,,,55.4,82.5,,,,7.0
2015,1,3,8,Nou Barris,50,les Roquetes,1520.7,1344,,,,,55.4,82.5,,,,7.0
2015,2,4,8,Nou Barris,50,les Roquetes,1643.8,1302,,,,,55.4,82.5,,,,7.0
2015,2,5,8,Nou Barris,50,les Roquetes,1643.8,1257,,,,,55.4,82.5,,,,7.0
2015,2,6,8,Nou Barris,50,les Roquetes,1643.8,1223,,,,,55.4,82.5,,,,7.0
2015,3,7,8,Nou Barris,50,les Roquetes,1544.9,1209,,,,,55.4,82.5,,,,7.0
2015,3,8,8,Nou Barris,50,les Roquetes,1544.9,1222,,,,,55.4,82.5,,,,7.0
2015,3,9,8,Nou Barris,50,les Roquetes,1544.9,1200,,,,,55.4,82.5,,,,7.0
2015,4,10,8,Nou Barris,50,les Roquetes,2031.2,1239,,,,,55.4,82.5,,,,7.0
2015,4,11,8,Nou Barris,50,les Roquetes,2031.2,1224,,,,,55.4,82.5,,,,7.0
2015,4,12,8,Nou Barris,50,les Roquetes,2031.2,1201,,,,,55.4,82.5,,,,7.0
2015,1,1,8,Nou Barris,51,Verdun,1558.3,1031,,,,,55.4,83.9,,,,7.0
2015,1,2,8,Nou Barris,51,Verdun,1558.3,1025,,,,,55.4,83.9,,,,7.0
2015,1,3,8,Nou Barris,51,Verdun,1558.3,1031,,,,,55.4,83.9,,,,7.0
2015,2,4,8,Nou Barris,51,Verdun,1756.7,998,,,,,55.4,83.9,,,,7.0
2015,2,5,8,Nou Barris,51,Verdun,1756.7,963,,,,,55.4,83.9,,,,7.0
2015,2,6,8,Nou Barris,51,Verdun,1756.7,938,,,,,55.4,83.9,,,,7.0
2015,3,7,8,Nou Barris,51,Verdun,1571.2,927,,,,,55.4,83.9,,,,7.0
2015,3,8,8,Nou Barris,51,Verdun,1571.2,937,,,,,55.4,83.9,,,,7.0
2015,3,9,8,Nou Barris,51,Verdun,1571.2,921,,,,,55.4,83.9,,,,7.0
2015,4,10,8,Nou Barris,51,Verdun,1763.5,949,,,,,55.4,83.9,,,,7.0
2015,4,11,8,Nou Barris,51,Verdun,1763.5,938,,,,,55.4,83.9,,,,7.0
2015,4,12,8,Nou Barris,51,Verdun,1763.5,921,,,,,55.4,83.9,,,,7.0
2015,1,1,8,Nou Barris,52,la Prosperitat,1686.9,1979,,,,,55.4,84.9,,,,7.0
2015,1,2,8,Nou Barris,52,la Prosperitat,1686.9,2010,,,,,55.4,84.9,,,,7.0
2015,1,3,8,Nou Barris,52,la Prosperitat,1686.9,2003,,,,,55.4,84.9,,,,7.0
2015,2,4,8,Nou Barris,52,la Prosperitat,2031.2,1963,,,,,55.4,84.9,,,,7.0
2015,2,5,8,Nou Barris,52,la Prosperitat,2031.2,1890,,,,,55.4,84.9,,,,7.0
2015,2,6,8,Nou Barris,52,la Prosperitat,2031.2,1819,,,,,55.4,84.9,,,,7.0
2015,3,7,8,Nou Barris,52,la Prosperitat,1702.3,1785,,,,,55.4,84.9,,,,7.0
2015,3,8,8,Nou Barris,52,la Prosperitat,1702.3,1801,,,,,55.4,84.9,,,,7.0
2015,3,9,8,Nou Barris,52,la Prosperitat,1702.3,1815,,,,,55.4,84.9,,,,7.0
2015,4,10,8,Nou Barris,52,la Prosperitat,2033.4,1822,,,,,55.4,84.9,,,,7.0
2015,4,11,8,Nou Barris,52,la Prosperitat,2033.4,1794,,,,,55.4,84.9,,,,7.0
2015,4,12,8,Nou Barris,52,la Prosperitat,2033.4,1790,,,,,55.4,84.9,,,,7.0
2015,1,1,8,Nou Barris,53,la Trinitat Nova,1275.9,881,,,,,55.4,79.9,,,,7.0
2015,1,2,8,Nou Barris,53,la Trinitat Nova,1275.9,894,,,,,55.4,79.9,,,,7.0
2015,1,3,8,Nou Barris,53,la Trinitat Nova,1275.9,910,,,,,55.4,79.9,,,,7.0
2015,2,4,8,Nou Barris,53,la Trinitat Nova,1355.2,880,,,,,55.4,79.9,,,,7.0
2015,2,5,8,Nou Barris,53,la Trinitat Nova,1355.2,846,,,,,55.4,79.9,,,,7.0
2015,2,6,8,Nou Barris,53,la Trinitat Nova,1355.2,814,,,,,55.4,79.9,,,,7.0
2015,3,7,8,Nou Barris,53,la Trinitat Nova,1289.2,781,,,,,55.4,79.9,,,,7.0
2015,3,8,8,Nou Barris,53,la Trinitat Nova,1289.2,775,,,,,55.4,79.9,,,,7.0
2015,3,9,8,Nou Barris,53,la Trinitat Nova,1289.2,784,,,,,55.4,79.9,,,,7.0
2015,4,10,8,Nou Barris,53,la Trinitat Nova,1153.8,816,,,,,55.4,79.9,,,,7.0
2015,4,11,8,Nou Barris,53,la Trinitat Nova,1153.8,821,,,,,55.4,79.9,,,,7.0
2015,4,12,8,Nou Barris,53,la Trinitat Nova,1153.8,794,,,,,55.4,79.9,,,,7.0
2015,1,1,8,Nou Barris,54,Torre Baró,1275.9,244,,,,,55.4,,,,,7.0
2015,1,2,8,Nou Barris,54,Torre Baró,1275.9,247,,,,,55.4,,,,,7.0
2015,1,3,8,Nou Barris,54,Torre Baró,1275.9,252,,,,,55.4,,,,,7.0
2015,2,4,8,Nou Barris,54,Torre Baró,1355.2,243,,,,,55.4,,,,,7.0
2015,2,5,8,Nou Barris,54,Torre Baró,1355.2,234,,,,,55.4,,,,,7.0
2015,2,6,8,Nou Barris,54,Torre Baró,1355.2,225,,,,,55.4,,,,,7.0
2015,3,7,8,Nou Barris,54,Torre Baró,1341.5,215,,,,,55.4,,,,,7.0
2015,3,8,8,Nou Barris,54,Torre Baró,1341.5,214,,,,,55.4,,,,,7.0
2015,3,9,8,Nou Barris,54,Torre Baró,1341.5,216,,,,,55.4,,,,,7.0
2015,4,10,8,Nou Barris,54,Torre Baró,1153.8,226,,,,,55.4,,,,,7.0
2015,4,11,8,Nou Barris,54,Torre Baró,1153.8,227,,,,,55.4,,,,,7.0
2015,4,12,8,Nou Barris,54,Torre Baró,1153.8,220,,,,,55.4,,,,,7.0
2015,1,1,8,Nou Barris,55,Ciutat Meridiana,1156.6,1270,,,,,55.4,84.4,,,,7.0
2015,1,2,8,Nou Barris,55,Ciutat Meridiana,1156.6,1288,,,,,55.4,84.4,,,,7.0
2015,1,3,8,Nou Barris,55,Ciutat Meridiana,1156.6,1314,,,,,55.4,84.4,,,,7.0
2015,2,4,8,Nou Barris,55,Ciutat Meridiana,964.5,1270,,,,,55.4,84.4,,,,7.0
2015,2,5,8,Nou Barris,55,Ciutat Meridiana,964.5,1221,,,,,55.4,84.4,,,,7.0
2015,2,6,8,Nou Barris,55,Ciutat Meridiana,964.5,1174,,,,,55.4,84.4,,,,7.0
2015,3,7,8,Nou Barris,55,Ciutat Meridiana,985.4,1123,,,,,55.4,84.4,,,,7.0
2015,3,8,8,Nou Barris,55,Ciutat Meridiana,985.4,1113,,,,,55.4,84.4,,,,7.0
2015,3,9,8,Nou Barris,55,Ciutat Meridiana,985.4,1129,,,,,55.4,84.4,,,,7.0
2015,4,10,8,Nou Barris,55,Ciutat Meridiana,1176.1,1176,,,,,55.4,84.4,,,,7.0
2015,4,11,8,Nou Barris,55,Ciutat Meridiana,1176.1,1184,,,,,55.4,84.4,,,,7.0
2015,4,12,8,Nou Barris,55,Ciutat Meridiana,1176.1,1146,,,,,55.4,84.4,,,,7.0
2015,1,1,8,Nou Barris,56,Vallbona,1156.6,147,,,,,55.4,76.4,,,,7.0
2015,1,2,8,Nou Barris,56,Vallbona,1156.6,150,,,,,55.4,76.4,,,,7.0
2015,1,3,8,Nou Barris,56,Vallbona,1156.6,153,,,,,55.4,76.4,,,,7.0
2015,2,4,8,Nou Barris,56,Vallbona,964.5,147,,,,,55.4,76.4,,,,7.0
2015,2,5,8,Nou Barris,56,Vallbona,964.5,142,,,,,55.4,76.4,,,,7.0
2015,2,6,8,Nou Barris,56,Vallbona,964.5,136,,,,,55.4,76.4,,,,7.0
2015,3,7,8,Nou Barris,56,Vallbona,1594.1,131,,,,,55.4,76.4,,,,7.0
2015,3,8,8,Nou Barris,56,Vallbona,1594.1,129,,,,,55.4,76.4,,,,7.0
2015,3,9,8,Nou Barris,56,Vallbona,1594.1,131,,,,,55.4,76.4,,,,7.0
2015,4,10,8,Nou Barris,56,Vallbona,1176.1,137,,,,,55.4,76.4,,,,7.0
2015,4,11,8,Nou Barris,56,Vallbona,1176.1,137,,,,,55.4,76.4,,,,7.0
2015,4,12,8,Nou Barris,56,Vallbona,1176.1,133,,,,,55.4,76.4,,,,7.0
2015,1,1,9,Sant Andreu,57,la Trinitat Vella,1622.3,1177,,,,,61.8,85.3,,,,4.0
2015,1,2,9,Sant Andreu,57,la Trinitat Vella,1622.3,1194,,,,,61.8,85.3,,,,4.0
2015,1,3,9,Sant Andreu,57,la Trinitat Vella,1622.3,1218,,,,,61.8,85.3,,,,4.0
2015,2,4,9,Sant Andreu,57,la Trinitat Vella,1906.1,1178,,,,,61.8,85.3,,,,4.0
2015,2,5,9,Sant Andreu,57,la Trinitat Vella,1906.1,1132,,,,,61.8,85.3,,,,4.0
2015,2,6,9,Sant Andreu,57,la Trinitat Vella,1906.1,1088,,,,,61.8,85.3,,,,4.0
2015,3,7,9,Sant Andreu,57,la Trinitat Vella,2172.5,1041,,,,,61.8,85.3,,,,4.0
2015,3,8,9,Sant Andreu,57,la Trinitat Vella,2172.5,1031,,,,,61.8,85.3,,,,4.0
2015,3,9,9,Sant Andreu,57,la Trinitat Vella,2172.5,1046,,,,,61.8,85.3,,,,4.0
2015,4,10,9,Sant Andreu,57,la Trinitat Vella,2026.1,1090,,,,,61.8,85.3,,,,4.0
2015,4,11,9,Sant Andreu,57,la Trinitat Vella,2026.1,1097,,,,,61.8,85.3,,,,4.0
2015,4,12,9,Sant Andreu,57,la Trinitat Vella,2026.1,1062,,,,,61.8,85.3,,,,4.0
2015,1,1,9,Sant Andreu,58,Baró de Viver,1622.3,169,,,,,61.8,80.2,,,,4.0
2015,1,2,9,Sant Andreu,58,Baró de Viver,1622.3,169,,,,,61.8,80.2,,,,4.0
2015,1,3,9,Sant Andreu,58,Baró de Viver,1622.3,168,,,,,61.8,80.2,,,,4.0
2015,2,4,9,Sant Andreu,58,Baró de Viver,3273.0,164,,,,,61.8,80.2,,,,4.0
2015,2,5,9,Sant Andreu,58,Baró de Viver,3273.0,158,,,,,61.8,80.2,,,,4.0
2015,2,6,9,Sant Andreu,58,Baró de Viver,3273.0,153,,,,,61.8,80.2,,,,4.0
2015,3,7,9,Sant Andreu,58,Baró de Viver,2172.5,152,,,,,61.8,80.2,,,,4.0
2015,3,8,9,Sant Andreu,58,Baró de Viver,2172.5,156,,,,,61.8,80.2,,,,4.0
2015,3,9,9,Sant Andreu,58,Baró de Viver,2172.5,154,,,,,61.8,80.2,,,,4.0
2015,4,10,9,Sant Andreu,58,Baró de Viver,2026.1,155,,,,,61.8,80.2,,,,4.0
2015,4,11,9,Sant Andreu,58,Baró de Viver,2026.1,153,,,,,61.8,80.2,,,,4.0
2015,4,12,9,Sant Andreu,58,Baró de Viver,2026.1,150,,,,,61.8,80.2,,,,4.0
2015,1,1,9,Sant Andreu,59,el Bon Pastor,1899.4,960,,,,,61.8,82.3,,,,4.0
2015,1,2,9,Sant Andreu,59,el Bon Pastor,1899.4,962,,,,,61.8,82.3,,,,4.0
2015,1,3,9,Sant Andreu,59,el Bon Pastor,1899.4,957,,,,,61.8,82.3,,,,4.0
2015,2,4,9,Sant Andreu,59,el Bon Pastor,1685.1,935,,,,,61.8,82.3,,,,4.0
2015,2,5,9,Sant Andreu,59,el Bon Pastor,1685.1,897,,,,,61.8,82.3,,,,4.0
2015,2,6,9,Sant Andreu,59,el Bon Pastor,1685.1,867,,,,,61.8,82.3,,,,4.0
2015,3,7,9,Sant Andreu,59,el Bon Pastor,1590.3,865,,,,,61.8,82.3,,,,4.0
2015,3,8,9,Sant Andreu,59,el Bon Pastor,1590.3,887,,,,,61.8,82.3,,,,4.0
2015,3,9,9,Sant Andreu,59,el Bon Pastor,1590.3,877,,,,,61.8,82.3,,,,4.0
2015,4,10,9,Sant Andreu,59,el Bon Pastor,1408.7,883,,,,,61.8,82.3,,,,4.0
2015,4,11,9,Sant Andreu,59,el Bon Pastor,1408.7,868,,,,,61.8,82.3,,,,4.0
2015,4,12,9,Sant Andreu,59,el Bon Pastor,1408.7,855,,,,,61.8,82.3,,,,4.0
2015,1,1,9,Sant Andreu,60,Sant Andreu,2127.4,3884,,,,,61.8,84.9,,,,4.0
2015,1,2,9,Sant Andreu,60,Sant Andreu,2127.4,3890,,,,,61.8,84.9,,,,4.0
2015,1,3,9,Sant Andreu,60,Sant Andreu,2127.4,3869,,,,,61.8,84.9,,,,4.0
2015,2,4,9,Sant Andreu,60,Sant Andreu,2242.9,3783,,,,,61.8,84.9,,,,4.0
2015,2,5,9,Sant Andreu,60,Sant Andreu,2242.9,3630,,,,,61.8,84.9,,,,4.0
2015,2,6,9,Sant Andreu,60,Sant Andreu,2242.9,3505,,,,,61.8,84.9,,,,4.0
2015,3,7,9,Sant Andreu,60,Sant Andreu,2544.3,3497,,,,,61.8,84.9,,,,4.0
2015,3,8,9,Sant Andreu,60,Sant Andreu,2544.3,3588,,,,,61.8,84.9,,,,4.0
2015,3,9,9,Sant Andreu,60,Sant Andreu,2544.3,3552,,,,,61.8,84.9,,,,4.0
2015,4,10,9,Sant Andreu,60,Sant Andreu,2427.0,3568,,,,,61.8,84.9,,,,4.0
2015,4,11,9,Sant Andreu,60,Sant Andreu,2427.0,3511,,,,,61.8,84.9,,,,4.0
2015,4,12,9,Sant Andreu,60,Sant Andreu,2427.0,3456,,,,,61.8,84.9,,,,4.0
2015,1,1,9,Sant Andreu,61,la Sagrera,2456.7,1791,,,,,61.8,85.1,,,,4.0
2015,1,2,9,Sant Andreu,61,la Sagrera,2456.7,1793,,,,,61.8,85.1,,,,4.0
2015,1,3,9,Sant Andreu,61,la Sagrera,2456.7,1768,,,,,61.8,85.1,,,,4.0
2015,2,4,9,Sant Andreu,61,la Sagrera,2339.8,1750,,,,,61.8,85.1,,,,4.0
2015,2,5,9,Sant Andreu,61,la Sagrera,2339.8,1700,,,,,61.8,85.1,,,,4.0
2015,2,6,9,Sant Andreu,61,la Sagrera,2339.8,1638,,,,,61.8,85.1,,,,4.0
2015,3,7,9,Sant Andreu,61,la Sagrera,2899.8,1588,,,,,61.8,85.1,,,,4.0
2015,3,8,9,Sant Andreu,61,la Sagrera,2899.8,1639,,,,,61.8,85.1,,,,4.0
2015,3,9,9,Sant Andreu,61,la Sagrera,2899.8,1634,,,,,61.8,85.1,,,,4.0
2015,4,10,9,Sant Andreu,61,la Sagrera,2745.7,1627,,,,,61.8,85.1,,,,4.0
2015,4,11,9,Sant Andreu,61,la Sagrera,2745.7,1618,,,,,61.8,85.1,,,,4.0
2015,4,12,9,Sant Andreu,61,la Sagrera,2745.7,1601,,,,,61.8,85.1,,,,4.0
2015,1,1,9,Sant Andreu,62,el Congrés i els Indians,2405.7,872,,,,,61.8,85.4,,,,4.0
2015,1,2,9,Sant Andreu,62,el Congrés i els Indians,2405.7,873,,,,,61.8,85.4,,,,4.0
2015,1,3,9,Sant Andreu,62,el Congrés i els Indians,2405.7,860,,,,,61.8,85.4,,,,4.0
2015,2,4,9,Sant Andreu,62,el Congrés i els Indians,2777.8,852,,,,,61.8,85.4,,,,4.0
2015,2,5,9,Sant Andreu,62,el Congrés i els Indians,2777.8,827,,,,,61.8,85.4,,,,4.0
2015,2,6,9,Sant Andreu,62,el Congrés i els Indians,2777.8,798,,,,,61.8,85.4,,,,4.0
2015,3,7,9,Sant Andreu,62,el Congrés i els Indians,2272.4,773,,,,,61.8,85.4,,,,4.0
2015,3,8,9,Sant Andreu,62,el Congrés i els Indians,2272.4,798,,,,,61.8,85.4,,,,4.0
2015,3,9,9,Sant Andreu,62,el Congrés i els Indians,2272.4,795,,,,,61.8,85.4,,,,4.0
2015,4,10,9,Sant Andreu,62,el Congrés i els Indians,1748.5,792,,,,,61.8,85.4,,,,4.0
2015,4,11,9,Sant Andreu,62,el Congrés i els Indians,1748.5,788,,,,,61.8,85.4,,,,4.0
2015,4,12,9,Sant Andreu,62,el Congrés i els Indians,1748.5,780,,,,,61.8,85.4,,,,4.0
2015,1,1,9,Sant Andreu,63,Navas,2625.1,1340,,,,,61.8,86.0,,,,4.0
2015,1,2,9,Sant Andreu,63,Navas,2625.1,1341,,,,,61.8,86.0,,,,4.0
2015,1,3,9,Sant Andreu,63,Navas,2625.1,1325,,,,,61.8,86.0,,,,4.0
2015,2,4,9,Sant Andreu,63,Navas,3393.6,1307,,,,,61.8,86.0,,,,4.0
2015,2,5,9,Sant Andreu,63,Navas,3393.6,1266,,,,,61.8,86.0,,,,4.0
2015,2,6,9,Sant Andreu,63,Navas,3393.6,1226,,,,,61.8,86.0,,,,4.0
2015,3,7,9,Sant Andreu,63,Navas,3204.6,1195,,,,,61.8,86.0,,,,4.0
2015,3,8,9,Sant Andreu,63,Navas,3204.6,1231,,,,,61.8,86.0,,,,4.0
2015,3,9,9,Sant Andreu,63,Navas,3204.6,1225,,,,,61.8,86.0,,,,4.0
2015,4,10,9,Sant Andreu,63,Navas,3017.1,1221,,,,,61.8,86.0,,,,4.0
2015,4,11,9,Sant Andreu,63,Navas,3017.1,1214,,,,,61.8,86.0,,,,4.0
2015,4,12,9,Sant Andreu,63,Navas,3017.1,1203,,,,,61.8,86.0,,,,4.0
2015,1,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,3163.3,2507,,,,,60.7,85.1,,,,7.6
2015,1,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,3163.3,2497,,,,,60.7,85.1,,,,7.6
2015,1,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,3163.3,2455,,,,,60.7,85.1,,,,7.6
2015,2,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,3362.6,2429,,,,,60.7,85.1,,,,7.6
2015,2,5,10,Sant Martí,64,el Camp de l'Arpa del Clot,3362.6,2337,,,,,60.7,85.1,,,,7.6
2015,2,6,10,Sant Martí,64,el Camp de l'Arpa del Clot,3362.6,2292,,,,,60.7,85.1,,,,7.6
2015,3,7,10,Sant Martí,64,el Camp de l'Arpa del Clot,3505.9,2311,,,,,60.7,85.1,,,,7.6
2015,3,8,10,Sant Martí,64,el Camp de l'Arpa del Clot,3505.9,2333,,,,,60.7,85.1,,,,7.6
2015,3,9,10,Sant Martí,64,el Camp de l'Arpa del Clot,3505.9,2295,,,,,60.7,85.1,,,,7.6
2015,4,10,10,Sant Martí,64,el Camp de l'Arpa del Clot,3264.6,2300,,,,,60.7,85.1,,,,7.6
2015,4,11,10,Sant Martí,64,el Camp de l'Arpa del Clot,3264.6,2257,,,,,60.7,85.1,,,,7.6
2015,4,12,10,Sant Martí,64,el Camp de l'Arpa del Clot,3264.6,2226,,,,,60.7,85.1,,,,7.6
2015,1,1,10,Sant Martí,65,el Clot,3035.5,1737,,,,,60.7,85.6,,,,7.6
2015,1,2,10,Sant Martí,65,el Clot,3035.5,1731,,,,,60.7,85.6,,,,7.6
2015,1,3,10,Sant Martí,65,el Clot,3035.5,1703,,,,,60.7,85.6,,,,7.6
2015,2,4,10,Sant Martí,65,el Clot,3097.1,1665,,,,,60.7,85.6,,,,7.6
2015,2,5,10,Sant Martí,65,el Clot,3097.1,1612,,,,,60.7,85.6,,,,7.6
2015,2,6,10,Sant Martí,65,el Clot,3097.1,1565,,,,,60.7,85.6,,,,7.6
2015,3,7,10,Sant Martí,65,el Clot,3343.6,1552,,,,,60.7,85.6,,,,7.6
2015,3,8,10,Sant Martí,65,el Clot,3343.6,1582,,,,,60.7,85.6,,,,7.6
2015,3,9,10,Sant Martí,65,el Clot,3343.6,1566,,,,,60.7,85.6,,,,7.6
2015,4,10,10,Sant Martí,65,el Clot,3380.6,1566,,,,,60.7,85.6,,,,7.6
2015,4,11,10,Sant Martí,65,el Clot,3380.6,1538,,,,,60.7,85.6,,,,7.6
2015,4,12,10,Sant Martí,65,el Clot,3380.6,1537,,,,,60.7,85.6,,,,7.6
2015,1,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,2803.1,848,,,,,60.7,83.4,,,,7.6
2015,1,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,2803.1,843,,,,,60.7,83.4,,,,7.6
